diet_tag,subregion,ingredient,ingredient_share,ingredient_type,region,animal_type,animal_subtype
diet_lamb_dairy_female_replacement_stall,,straw_cereals_wheat_and_barley,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,ryegrass_fresh_third,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,ryegrass_hay_third,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,alfalfa_hay_first,100.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_lamb_meat_female_replacement_pasture,,corn_national,5.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,barley_2_rows_national_11_3_cp,90.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,wheat_soft_national_12_9_cp,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,soybean_meal_44_cp,2.50,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,wheat_bran_20_starch,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,barley_ddgs,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,sunflower_seed,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,palm_oil,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,beet_pulp_4_ash,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,molasses_beet,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,cotton_seed_whole,0.00,feed,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,straw_cereals_wheat_and_barley,75.00,forage,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,ryegrass_fresh_third,25.00,forage,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,ryegrass_hay_third,0.00,forage,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,alfalfa_hay_first,0.00,forage,spain,sheep,meat
diet_lamb_meat_female_replacement_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,meat
diet_mature_sheep_dairy_female_pasture,,corn_national,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,barley_2_rows_national_11_3_cp,20.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,soybean_meal_44_cp,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,wheat_bran_20_starch,20.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,barley_ddgs,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,sunflower_seed,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,palm_oil,2.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,Vitamin/mineral_supplement,3.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,beet_pulp_4_ash,3.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,citrus_pulp_orange_tangerine,2.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,molasses_beet,1.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,cotton_seed_whole,3.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,straw_cereals_wheat_and_barley,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,ryegrass_fresh_third,60.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,ryegrass_hay_third,24.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,alfalfa_hay_first,16.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,corn_national,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,barley_2_rows_national_11_3_cp,20.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,soybean_meal_44_cp,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,wheat_bran_20_starch,20.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,barley_ddgs,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,sunflower_seed,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,palm_oil,2.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,Vitamin/mineral_supplement,3.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,beet_pulp_4_ash,3.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,citrus_pulp_orange_tangerine,2.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,molasses_beet,1.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,cotton_seed_whole,3.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,straw_cereals_wheat_and_barley,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,ryegrass_fresh_third,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,ryegrass_hay_third,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,alfalfa_hay_first,100.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_female_stall,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_mature_sheep_meat_female_pasture,,corn_national,8.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,barley_2_rows_national_11_3_cp,25.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,wheat_soft_national_12_9_cp,5.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,soybean_meal_44_cp,10.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,wheat_bran_20_starch,30.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,barley_ddgs,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,corn_gluten_feed_20_5_cp,8.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,sunflower_seed,10.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,palm_oil,1.50,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,beet_pulp_4_ash,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,molasses_beet,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,cotton_seed_whole,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,straw_cereals_wheat_and_barley,75.00,forage,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,ryegrass_fresh_third,25.00,forage,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,ryegrass_hay_third,0.00,forage,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,alfalfa_hay_first,0.00,forage,spain,sheep,meat
diet_mature_sheep_meat_female_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,meat
