Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,496,Mongolia,5412,Yield,111,Wheat,2024,2024,kg/ha,1250.3,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1341,Apples,2024,2024,kg/ha,6966.7,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,115,Barley,2024,2024,kg/ha,1633.8,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1701,"Beans, dry",2024,2024,kg/ha,6327.9,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1243,"Broad beans and horse beans, green",2024,2024,kg/ha,5008.8,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1212,Cabbages,2024,2024,kg/ha,35775.5,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1229,Cantaloupes and other melons,2024,2024,kg/ha,21576.6,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1344.02,Cherries,2024,2024,kg/ha,2886.2,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,kg/ha,25328.5,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1315,Figs,2024,2024,kg/ha,2760.5,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1330,Grapes,2024,2024,kg/ha,7166.7,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1252,Green garlic,2024,2024,kg/ha,3782.2,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1352,Kiwi fruit,2024,2024,kg/ha,20003.8,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,112,Maize (corn),2024,2024,kg/ha,3644.6,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,117,Oats,2024,2024,kg/ha,1663.6,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1450,Olives,2024,2024,kg/ha,2733.3,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2024,2024,kg/ha,13999,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1323,Oranges,2024,2024,kg/ha,9777.2,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1241.9,"Other beans, green",2024,2024,kg/ha,2060.8,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2024,2024,kg/ha,5554.1,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1359.9,"Other fruits, n.e.c.",2024,2024,kg/ha,1973.6,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1345,Peaches and nectarines,2024,2024,kg/ha,11933.3,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1342.01,Pears,2024,2024,kg/ha,7033.3,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1705,"Peas, dry",2024,2024,kg/ha,3186.8,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1242,"Peas, green",2024,2024,kg/ha,2065.1,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1346,Plums and sloes,2024,2024,kg/ha,4033.3,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1510,Potatoes,2024,2024,kg/ha,17344.6,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1353.01,Raspberries,2024,2024,kg/ha,3162.8,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,116,Rye,2024,2024,kg/ha,1718.3,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1324,"Tangerines, mandarins, clementines",2024,2024,kg/ha,15766.7,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1620,Tea leaves,2024,2024,kg/ha,804.2,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,26687.6,A,Official figure,
